X1,country,variable,percentile,year,value,country_iso3,X1_1,AgrGDP,Pop,TotGDP,gdpCAP_wdi,gdpCAPppp_wdi,countryname,NonAgrGDP,growthWDI,AgrGDPgrowth,AgrGDPgrowthCap,TotGDPgrowth,TotGDPgrowthCap,NonAgrGDPgrowth,NonAgrGDPgrowthCap,firstyrWDIppp,GDPpctile_WDIppp,firstyrWDI,GDPpctile_WDI,continent,OilGDP,oil,gdpCAPppp,rgdpCAPgr,fid,UDel_temp_popweight,UDel_precip_popweight,UDel_precip_popweight_2,wdinomiss,bottom50,temp_sq,gdp_sq,temp_third,prec_third,temp_times_gdppc,prec_times_gdppc,time_trend,time_trend_sq,agri_share,avg_agri_share,Country Name,Indicator Name,Indicator Code,X65,agri_emp,avg_agri_emp,Above50,agri_bottom25,agri_25_50,agri_50_75,agri_top25,min_year,int_2007,agri_top50,agri_b25,agri_m_25_50,agri_m_50_75,agri_top_25,agri_top10,agri_b90,agri_top1,agri_b99,agri_top5,agri_b95,agri_top20,agri_b80,agri_b75,agri_b50,country_region,continent_ssaf,y_1991_MENA,y_1992_MENA,y_1993_MENA,y_1994_MENA,y_1995_MENA,y_1996_MENA,y_1997_MENA,y_1998_MENA,y_1999_MENA,y_2000_MENA,y_2001_MENA,y_2002_MENA,y_2003_MENA,y_2004_MENA,y_2005_MENA,y_2006_MENA,y_2007_MENA,y_2008_MENA,y_2009_MENA,y_2010_MENA,y_2011_MENA,y_2012_MENA,y_2013_MENA,y_1980_MENA,y_1981_MENA,y_1982_MENA,y_1983_MENA,y_1984_MENA,y_1985_MENA,y_1986_MENA,y_1987_MENA,y_1988_MENA,y_1989_MENA,y_1990_EECA,y_1991_EECA,y_1992_EECA,y_1993_EECA,y_1994_EECA,y_1995_EECA,y_1996_EECA,y_1997_EECA,y_1998_EECA,y_1999_EECA,y_2000_EECA,y_2001_EECA,y_2002_EECA,y_2003_EECA,y_2004_EECA,y_2005_EECA,y_2006_EECA,y_2007_EECA,y_2008_EECA,y_2009_EECA,y_2010_EECA,y_2011_EECA,y_2012_EECA,y_2013_EECA,y_1980_EECA,y_1981_EECA,y_1982_EECA,y_1983_EECA,y_1984_EECA,y_1985_EECA,y_1986_EECA,y_1987_EECA,y_1988_EECA,y_1989_EECA,y_1990_MA,y_1991_MA,y_1992_MA,y_1993_MA,y_1994_MA,y_1995_MA,y_1996_MA,y_1997_MA,y_1998_MA,y_1999_MA,y_2000_MA,y_2001_MA,y_2002_MA,y_2003_MA,y_2004_MA,y_2005_MA,y_2006_MA,y_2007_MA,y_2008_MA,y_2009_MA,y_2010_MA,y_2011_MA,y_2012_MA,y_2013_MA,y_1980_MA,y_1981_MA,y_1982_MA,y_1983_MA,y_1984_MA,y_1985_MA,y_1986_MA,y_1987_MA,y_1988_MA,y_1989_MA,y_1990_WEOFF,y_1991_WEOFF,y_1992_WEOFF,y_1993_WEOFF,y_1994_WEOFF,y_1995_WEOFF,y_1996_WEOFF,y_1997_WEOFF,y_1998_WEOFF,y_1999_WEOFF,y_2000_WEOFF,y_2001_WEOFF,y_2002_WEOFF,y_2003_WEOFF,y_2004_WEOFF,y_2005_WEOFF,y_2006_WEOFF,y_2007_WEOFF,y_2008_WEOFF,y_2009_WEOFF,y_2010_WEOFF,y_2011_WEOFF,y_2012_WEOFF,y_2013_WEOFF,y_1980_WEOFF,y_1981_WEOFF,y_1982_WEOFF,y_1983_WEOFF,y_1984_WEOFF,y_1985_WEOFF,y_1986_WEOFF,y_1987_WEOFF,y_1988_WEOFF,y_1989_WEOFF,y_1990_WAF,y_1991_WAF,y_1992_WAF,y_1993_WAF,y_1994_WAF,y_1995_WAF,y_1996_WAF,y_1997_WAF,y_1998_WAF,y_1999_WAF,y_2000_WAF,y_2001_WAF,y_2002_WAF,y_2003_WAF,y_2004_WAF,y_2005_WAF,y_2006_WAF,y_2007_WAF,y_2008_WAF,y_2009_WAF,y_2010_WAF,y_2011_WAF,y_2012_WAF,y_2013_WAF,y_1980_WAF,y_1981_WAF,y_1982_WAF,y_1983_WAF,y_1984_WAF,y_1985_WAF,y_1986_WAF,y_1987_WAF,y_1988_WAF,y_1989_WAF,y_1990_EAF,y_1991_EAF,y_1992_EAF,y_1993_EAF,y_1994_EAF,y_1995_EAF,y_1996_EAF,y_1997_EAF,y_1998_EAF,y_1999_EAF,y_2000_EAF,y_2001_EAF,y_2002_EAF,y_2003_EAF,y_2004_EAF,y_2005_EAF,y_2006_EAF,y_2007_EAF,y_2008_EAF,y_2009_EAF,y_2010_EAF,y_2011_EAF,y_2012_EAF,y_2013_EAF,y_1980_EAF,y_1981_EAF,y_1982_EAF,y_1983_EAF,y_1984_EAF,y_1985_EAF,y_1986_EAF,y_1987_EAF,y_1988_EAF,y_1989_EAF,y_1990_LAC,y_1991_LAC,y_1992_LAC,y_1993_LAC,y_1994_LAC,y_1995_LAC,y_1996_LAC,y_1997_LAC,y_1998_LAC,y_1999_LAC,y_2000_LAC,y_2001_LAC,y_2002_LAC,y_2003_LAC,y_2004_LAC,y_2005_LAC,y_2006_LAC,y_2007_LAC,y_2008_LAC,y_2009_LAC,y_2010_LAC,y_2011_LAC,y_2012_LAC,y_2013_LAC,y_1980_LAC,y_1981_LAC,y_1982_LAC,y_1983_LAC,y_1984_LAC,y_1985_LAC,y_1986_LAC,y_1987_LAC,y_1988_LAC,y_1989_LAC,y_1990_SAF,y_1991_SAF,y_1992_SAF,y_1993_SAF,y_1994_SAF,y_1995_SAF,y_1996_SAF,y_1997_SAF,y_1998_SAF,y_1999_SAF,y_2000_SAF,y_2001_SAF,y_2002_SAF,y_2003_SAF,y_2004_SAF,y_2005_SAF,y_2006_SAF,y_2007_SAF,y_2008_SAF,y_2009_SAF,y_2010_SAF,y_2011_SAF,y_2012_SAF,y_2013_SAF,y_1980_SAF,y_1981_SAF,y_1982_SAF,y_1983_SAF,y_1984_SAF,y_1985_SAF,y_1986_SAF,y_1987_SAF,y_1988_SAF,y_1989_SAF,y_1990_SEAS,y_1991_SEAS,y_1992_SEAS,y_1993_SEAS,y_1994_SEAS,y_1995_SEAS,y_1996_SEAS,y_1997_SEAS,y_1998_SEAS,y_1999_SEAS,y_2000_SEAS,y_2001_SEAS,y_2002_SEAS,y_2003_SEAS,y_2004_SEAS,y_2005_SEAS,y_2006_SEAS,y_2007_SEAS,y_2008_SEAS,y_2009_SEAS,y_2010_SEAS,y_2011_SEAS,y_2012_SEAS,y_2013_SEAS,y_1980_SEAS,y_1981_SEAS,y_1982_SEAS,y_1983_SEAS,y_1984_SEAS,y_1985_SEAS,y_1986_SEAS,y_1987_SEAS,y_1988_SEAS,y_1989_SEAS,agri_top30,agri_b70
1547,LT,sptinc992j,p0p50,1998,0.213,LTU,5019,1106371148,3549331,17466172080,4920.975835,11521.61641,Lithuania,16359800832,0.0807626023888588,-0.0521633811295033,-0.0449190177023411,0.0735182389616966,0.0807626023888588,0.0826162025332451,0.0898605659604073,1990,75,1990,70,EECA,0.157702624797821,0,8967.626953125,0.0811319351196289,130,6.53,0.73907,0.5462244649,22,0.213,42.6409,80418333.170414,278.445077,403698115.273643,58558.6040039062,6627704.05224609,39,1521,0.0633436532591405,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,19.556999206543,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1548,LT,sptinc992j,p0p50,1999,0.2117,LTU,5020,946085277.3,3524238,17278719288,4902.824182,11479.11745,Lithuania,16332634112,-0.00369544862769544,-0.15650799870491,-0.149413093924522,-0.0107903406023979,-0.00369544862769544,-0.00166195794008672,0.00543293450027704,1990,75,1990,70,EECA,0.157702624797821,0,9462.6103515625,-0.00289249420166016,130,7.59,0.6396,0.40908816,22,0.2117,57.6081,89540994.6654978,437.245479,261652787.136,71821.2125683594,6052285.58085938,40,1600,0.0547543635341684,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,19.9890003204346,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1549,LT,sptinc992j,p0p50,2000,0.2039,LTU,5021,1007142708,3499536,17840402458,5097.933686,11935.93271,Lithuania,16833259520,0.039023894816637,0.0625398904085159,0.0695737451314926,0.0319900400936604,0.039023894816637,0.0301914643496275,0.037225317209959,1990,75,1990,70,EECA,0.157702624797821,0,10339.7744140625,0.042323112487793,130,7.96,0.64157,0.4116120649,22,0.2039,63.3616,106910934.933702,504.358336,264077952.477893,82304.6043359375,6633689.07083008,41,1681,0.0564529141296572,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,19.2409992218018,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1550,LT,sptinc992j,p0p50,2001,0.2001,LTU,5022,962270953.2,3470818,19042080928,5486.33807,12845.3146,Lithuania,18079809536,0.073425717651844,-0.0455765314400196,-0.0373364426195621,0.0651856288313866,0.073425717651844,0.071439154446125,0.0796792432665825,1990,75,1990,70,EECA,0.157702624797821,0,11182.6689453125,0.0706949234008789,130,6.97,0.7259,0.52693081,22,0.2001,48.5809,125052084.740457,338.608873,382499074.979,77943.2025488281,8117499.38740234,42,1764,0.0505339178442966,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,17.5729999542236,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1551,LT,sptinc992j,p0p50,2002,0.2033,LTU,5023,1037497955,3443067,20349038400,5910.148829,13837.59442,Lithuania,19311540224,0.0744099989533424,0.0752712115645409,0.0832988694310188,0.0663823410868645,0.0744099989533424,0.0659070387482643,0.0739346966147423,1990,75,1990,70,EECA,0.157702624797821,0,11768.05859375,0.0711040496826172,130,7.61,0.61734,0.3811086756,22,0.2033,57.9121,138487203.065933,440.711081,235273629.794904,89554.9258984375,7264893.29226563,43,1849,0.0509851096944217,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,18.6410007476807,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1552,LT,sptinc992j,p0p50,2003,0.2074,LTU,5024,1114596603,3415213,22434139923,6568.884554,15379.91054,Lithuania,21319542784,0.105673022568226,0.0716805458068848,0.0798033252358437,0.097550243139267,0.105673022568226,0.0989212989807129,0.107044078409672,1990,75,1990,70,EECA,0.157702624797821,0,12617.0595703125,0.102224349975586,130,6.62,0.60112,0.3613452544,22,0.2074,43.8244,159190192.200814,290.117528,217211859.324928,83524.9343554688,7584366.84890625,44,1936,0.0496830547917413,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,18.7129993438721,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1553,LT,sptinc992j,p0p50,2004,0.1866,LTU,5025,1108444483,3377075,24083224893,7131.385857,16696.91035,Lithuania,22974779392,0.082161545753479,-0.0055348826572299,0.00569503009319305,0.0709316357970238,0.082161545753479,0.074772909283638,0.0860028266906738,1990,75,1990,70,EECA,0.157702624797821,0,12986.80078125,0.075495719909668,130,6.57,0.6733,0.45333289,22,0.1866,43.1649,168656994.531876,283.593393,305229034.837,85323.2811328125,8744012.96601562,45,2025,0.0460255836967324,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,16.2840003967285,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1554,LT,sptinc992j,p0p50,2005,0.1881,LTU,5026,1130478758,3322528,25962254181,7814.006137,18295.14803,Lithuania,24831774720,0.0914121940732002,0.0196835566312075,0.0359675697982311,0.0751281827688217,0.0914121940732002,0.0777270048856735,0.094011016190052,1990,75,1990,70,EECA,0.157702624797821,0,13732.298828125,0.0797882080078125,130,6.72,0.64939,0.4217073721,22,0.1881,45.1584,188576031.104923,303.464448,273852550.368019,92281.048125,8917617.53599609,46,2116,0.0435431665570596,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,14.2709999084473,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1555,LT,sptinc992j,p0p50,2006,0.1955,LTU,5027,1013862795,3269909,27998948427,8562.607836,20047.86983,Lithuania,26985084928,0.0914870128035545,-0.108873635530472,-0.0929098576307297,0.0755232349038124,0.0914870128035545,0.0831602290272713,0.099124014377594,1990,75,1990,70,EECA,0.157702624797821,0,14678.38671875,0.0804290771484375,130,7.23,0.57228,0.3275043984,22,0.1955,52.2729,215455036.665176,377.933067,187424217.116352,106124.735976563,8400147.15140625,47,2209,0.0362107454729375,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,13.8330001831055,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1556,LT,sptinc992j,p0p50,2007,0.191,LTU,5028,1147895884,3231294,30753989500,9517.546067,22283.69304,Lithuania,29606092800,0.105732254683971,0.12416301667690301,0.13604249060154,0.093852773308754,0.105732254683971,0.092695876955986,0.104575350880623,1990,75,1990,70,EECA,0.157702624797821,0,15635.5341796875,0.0990219116210938,130,7.61,0.76272,0.5817417984,22,0.191,57.9121,244469929.084176,440.711081,443706104.475648,118986.415107422,11925534.6295313,48,2304,0.0373251048941146,0.0514540092176369,Lithuania,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,11.3249998092651,16.3720908598466,0,0,1,0,0,1991,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,EECA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
