country,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,X1,iso,AgrGDP,Pop,TotGDP,gdpCAP_wdi,gdpCAPppp_wdi,NonAgrGDP,growthWDI,AgrGDPgrowth,AgrGDPgrowthCap,TotGDPgrowth,TotGDPgrowthCap,NonAgrGDPgrowth,NonAgrGDPgrowthCap,firstyrWDIppp,GDPpctile_WDIppp,firstyrWDI,GDPpctile_WDI,continent,OilGDP,oil,gdpCAPppp,rgdpCAPgr,fid,UDel_temp_popweight,UDel_precip_popweight,UDel_precip_popweight_2,wdinomiss,_yi_isoXtim_2,_yi_isoXtim_3,temp_sq,time_trend,time_trend_sq,gdp_sq,temp_third,prec_third,gdp_pc_non_ppp,gdp_pc_non_ppp_sq,agri_share,avg_agri_share,Country Name,Indicator Name,Indicator Code,X65,agri_emp,avg_agri_emp,Above50,agri_bottom25,agri_25_50,agri_50_75,agri_top25,min_year,int_2007,agri_top50,agri_b25,agri_m_25_50,agri_m_50_75,agri_top_25
Burundi,2007,38.5,2.6,40.5,3,NA,NA,NA,NA,483,BDI,429259776.2,8328312,1233763797,148.1409195,712.7773253,804504000,0.011837393976748,-0.0922370329499245,-0.127148017287254,0.0467483848333359,0.011837393976748,0.129651069641113,0.0947400778532028,1990,7,1960,3,SSAF,NA,0,459.60107421875,0.030888557434082,34,20.38,1.30576,1.7050091776,53,0,0,415.34439999999995,48,2304,211233.14742302895,8464.718872,2226332783.742976,148.1409194324132,21945.73201028074,0.34792703209786274,0.4352283941742435,Burundi,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.7610015869141,91.94686369462448,1,0,0,0,1,1992,1,1,0,0,0,1
Burundi,2008,38.6,2.7,40.6,3.1,NA,NA,NA,NA,484,BDI,420238558.7,8624280,1296045659,150.2787084,723.0632576,875807104,0.0143276462331414,-0.0212397277355194,-0.0561604127287865,0.0492483340203762,0.014327647164464,0.0849199295043945,0.0499992407858372,1990,7,1960,3,SSAF,NA,0,585.279663085938,0.0973033905029297,34,20.44,1.0852899999999999,1.1778543840999998,53,0,0,417.7936,49,2401,342552.28402198903,8539.701184000001,1278313584.5198889,150.27870836753908,22583.69018861586,0.32424672370281055,0.4352283941742435,Burundi,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.8119964599609,91.94686369462448,1,0,0,0,1,1992,1,1,0,0,0,1
Burundi,2009,38.6,2.8,40.6,3.2,NA,NA,NA,NA,485,BDI,432889347.2,8926687,1340998037,150.2234857,722.7975544,908108672,-3.67536093108356e-4,0.0296595990657806,-0.00480424892157316,0.0340963117778301,-3.67535802070051e-4,0.0362181887030602,0.00175434025004506,1990,7,1960,3,SSAF,NA,0,577.216674804688,0.00616741180419922,34,20.85,1.16421,1.3553849241,53,0,0,434.7225000000001,50,2500,333179.0896725809,9063.964125000002,1577952682.4864612,150.22348571200044,22567.0956594636,0.3228113205657138,0.4352283941742435,Burundi,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.7679977416992,91.94686369462448,1,0,0,0,1,1992,1,1,0,0,0,1
Burundi,2010,38.6,2.8,40.6,3.2,NA,NA,NA,NA,486,BDI,449823594.1,9232753,1391766915,150.7423534,725.2940769,941943296,0.00344802066683769,0.0383733473718166,0.00466140545904636,0.0371599607169628,0.0034480202011764,0.0365810245275497,0.00286908191628754,1990,7,1960,3,SSAF,NA,0,586.15966796875,0.0126442909240723,34,21.9,1.0383699999999998,1.0782122568999997,53,0,0,479.60999999999996,51,2601,343583.15635323524,10503.458999999997,1119583261.1972528,150.7423533370816,22723.257089601557,0.32320325282340834,0.4352283941742435,Burundi,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.7279968261719,91.94686369462448,1,0,0,0,1,1992,1,1,0,0,0,1
Burundi,2011,38.6,2.9,40.7,3.3,NA,NA,NA,NA,487,BDI,469563684.3,9540362,1450104575,151.9968084,731.3298642,980540864,0.00828741304576397,0.0429484397172928,0.0101742800325155,0.0410615727305412,0.00828741304576397,0.0401592440903187,0.00738508440554142,1990,7,1960,3,SSAF,NA,0,597.188720703125,0.0184588432312012,NA,NA,NA,NA,53,0,0,NA,52,2704,356634.36813503504,NA,NA,151.9968084020292,23103.02976440317,0.32381366998997296,0.4352283941742435,Burundi,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.6320037841797,91.94686369462448,1,0,0,0,1,1992,1,1,0,0,0,1
Burundi,2012,38.7,3,40.7,3.4,NA,NA,NA,NA,488,BDI,495073124.1,9849569,1508389578,153.1426988,736.8432948,1013316480,0.00751063553616405,0.0529015436768532,0.0210052765905857,0.0394069030880928,0.00751063507050276,0.0328795537352562,9.83284902758896e-4,1990,7,1960,3,SSAF,NA,0,NA,NA,NA,NA,NA,NA,53,0,0,NA,53,2809,NA,NA,NA,153.14269873128458,23452.686174700993,0.328213036817999,0.4352283941742435,Burundi,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.5449981689453,91.94686369462448,1,0,0,0,1,1992,1,1,0,0,0,1
Burundi,2013,38.7,3.1,40.7,3.5,NA,NA,NA,NA,489,BDI,NA,10162532,1575827031,155.0624422,746.0801052,NA,0.0124577302485704,NA,NA,0.0437376573681831,0.0124577302485704,NA,NA,1990,7,1960,3,SSAF,NA,0,NA,NA,NA,NA,NA,NA,53,0,0,NA,54,2916,NA,NA,NA,155.0624422142041,24044.360985433388,NA,0.4352283941742435,Burundi,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.5660018920898,91.94686369462448,1,0,0,0,1,1992,1,1,0,0,0,1
Cambodia,1997,36.9,3.6,38.9,4,NA,NA,NA,NA,4458,KHM,1409270968,11395958,3150278127,276.4382009,1147.954226,1741007104,0.0275157634168863,0.0527620762586594,0.0256022401154041,0.0546756014227867,0.0275157634168863,0.056227158755064,0.0290673226118088,1993,8,1993,4,SEAS,0,0,916.352355957031,0.0311875343322754,36,27.68,1.3616,1.8539545599999998,20,0,0,766.1824,38,1444,839701.6402680012,21207.928831999998,2524344528.8959994,276.4382008954403,76418.0789143078,0.4473481106069972,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,75.0029983520508,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,1998,36.8,3.7,38.8,4,NA,NA,NA,NA,4459,KHM,1482287972,11685332,3308076590,283.0965,1175.603887,1825788672,0.0238005369901657,0.0505142956972122,0.0254386458545923,0.0488761849701405,0.0238005369901657,0.0475483015179634,0.0224726516753435,1993,8,1993,4,SEAS,0,0,868.838195800781,0.0273771286010742,36,28.72,1.55408,2.4151646463999996,20,0,0,824.8384,39,1521,754879.8104823563,23689.358847999996,3753359073.6773114,283.0964999539594,80143.62828618212,0.44808151554919107,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,74.8720016479492,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,1999,36.8,3.6,38.7,3.9,NA,NA,NA,NA,4460,KHM,1515393298,11960467,3702060504,309.5247455,1285.35144,2186667264,0.0892502143979073,0.0220881868153811,-0.00118422764353454,0.112522624433041,0.0892502143979073,0.180366545915604,0.15709413588047,1993,8,1993,4,SEAS,0,0,933.493347167969,0.0928378105163574,36,27.58,1.99563,3.9825390969,20,0,0,760.6564,40,1600,871409.8292068583,20978.903511999997,7947674497.946548,309.5247454802559,95805.56806461718,0.4093377988724519,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,74.2539978027344,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2000,36.7,3.6,38.7,4,NA,NA,NA,NA,4461,KHM,1509632207,12222871,4026612205,329.4326026,1368.022029,2516979968,0.0623337477445602,-0.00380895822308958,-0.0255110319703817,0.0840358212590218,0.0623337477445602,0.140681177377701,0.118979096412659,1993,8,1993,4,SEAS,0,0,1000.78570556641,0.0660014152526855,36,27.91,1.7353399999999999,3.0114049155999996,20,0,0,778.9681,41,1681,1001572.0284660571,21740.999671,5225811406.237304,329.4326026184846,108525.8396679884,0.3749137314801339,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,73.7200012207031,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2001,36.6,3.7,38.6,3.9,NA,NA,NA,NA,4462,KHM,1563336292,12472586,4350296727,348.7886736,1448.401236,2786960384,0.0570944286882877,0.0349561348557472,0.014731889590621,0.0773186758160591,0.0570944286882877,0.101891778409481,0.0816675275564194,1993,8,1993,4,SEAS,0,0,1062.67932128906,0.0618610382080078,36,27.95,1.1747,1.3799200900000002,20,0,0,781.2025,42,1764,1129287.3398953772,21834.609875,1620992129.7230003,348.78867357579253,121653.53881476076,0.359363140058285,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,70.2129974365234,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2002,36.6,3.7,38.5,3.9,NA,NA,NA,NA,4463,KHM,1524451263,12709336,4641239389,365.1834674,1516.483263,3116788224,0.045933660119772,-0.0251876693218946,-0.043991394340992,0.0647373870015144,0.045933660119772,0.111851520836353,0.0930477976799011,1993,8,1993,4,SEAS,0,0,1125.44018554688,0.0486922264099121,36,28.56,1.1154600000000001,1.2442510116000003,20,0,0,815.6736,43,1849,1266615.6112437956,23295.638015999997,1387912233.399336,365.18346741324643,133358.96487196162,0.3284577965560311,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,67.5439987182617,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2003,36.5,3.6,38.5,3.9,NA,NA,NA,NA,4464,KHM,1684650323,12934369,5036018514,389.3516966,1616.845733,3351368192,0.0640831589698792,0.0999234989285469,0.0823723077774048,0.0816343501210213,0.0640831589698792,0.0725656226277351,0.055014431476593,1993,8,1993,4,SEAS,0,0,1201.06604003906,0.0677995681762695,36,28.09,1.53299,2.3500583401000004,20,0,0,789.0481,44,1936,1442559.6325351088,22164.361129,3602615934.789899,389.35169655357754,151594.74360914913,0.3345202799228629,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,64.8619995117188,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2004,36.4,3.6,38.4,3.9,NA,NA,NA,NA,4465,KHM,1670063762,13149386,5556769455,422.5877509,1754.863811,3886705664,0.0819140821695328,-0.00869621243327856,-0.0251832455396652,0.0984011143445969,0.0819140821695328,0.148193255066872,0.131706207990646,1993,8,1993,4,SEAS,0,0,1255.34875488281,0.0854487419128418,36,27.97,1.5451,2.3873340099999996,20,0,0,782.3208999999999,45,2025,1575900.4963858214,21881.515572999997,3688669778.8509994,422.5877508653256,178580.40718141448,0.30054580733006137,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,61.6040000915527,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2005,36.4,3.6,38.3,3.8,NA,NA,NA,NA,4466,KHM,1932598100,13356424,6293046162,471.1625029,1956.578305,4360448000,0.108805932104588,0.14600345492363,0.130381047725677,0.124428331851959,0.108805932104588,0.115012876689434,0.0993904769420624,1993,8,1993,4,SEAS,0,0,1477.81774902344,0.112103939056396,36,27.81,1.58675,2.5177755625000002,20,0,0,773.3960999999999,46,2116,2183945.299328707,21508.145540999998,3995080373.796875,471.1625029274303,221994.10416484077,0.30710057581808664,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,58.1599998474121,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2006,36.4,3.7,38.2,3.8,NA,NA,NA,NA,4467,KHM,2038487525,13555054,6970875649,514.2639527,2135.564029,4932388352,0.0875336080789566,0.0533428601920605,0.0385808609426022,0.102295607328415,0.0875336080789566,0.123248517513275,0.108486518263817,1993,8,1993,4,SEAS,0,0,1605.39294433594,0.0905137062072754,36,27.89,1.90091,3.6134588281,20,0,0,777.8521000000001,47,2209,2577286.5057236184,21694.295069,6868860020.923572,514.2639526924792,264467.41303889244,0.29242919077066437,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,54.6529998779297,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2007,36.3,3.6,38.2,3.8,NA,NA,NA,NA,4468,KHM,2140997574,13747288,7682781331,558.8579603,2320.747839,5541783552,0.0831586867570877,0.049063753336668,0.0349816530942917,0.0972407832741737,0.0831586867570877,0.116493068635464,0.102410964667797,1993,8,1993,4,SEAS,0,0,1805.56774902344,0.0859131813049316,36,27.75,1.8207200000000001,3.3150213184000004,20,0,0,770.0625,48,2304,3260074.896313572,21369.234375,6035725614.837248,558.8579602755103,312322.2197633039,0.2786748030119094,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,50.9410018920898,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2008,36.2,3.5,38.1,3.8,NA,NA,NA,NA,4469,KHM,2263350276,13940518,8196880596,587.9896712,2441.721969,5933530112,0.0508140362799168,0.0555742606520653,0.0416162647306919,0.0647720322012901,0.0508140362799168,0.0683029443025589,0.0543449483811855,1993,8,1993,4,SEAS,0,0,1968.96081542969,0.053657054901123,36,27.41,1.7676500000000002,3.1245865225000005,20,0,0,751.3081,49,2401,3876806.6926975497,20593.355021,5523175366.497126,587.9896712589876,345731.85350725235,0.2761233678461162,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,47.4379997253418,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2009,36.2,3.6,38,3.8,NA,NA,NA,NA,4470,KHM,2385982544,14144225,8203987042,580.0237936,2408.642377,5818004480,-0.0136402556672692,0.0527648702263832,0.0382580198347569,8.66593967657536e-4,-0.0136402556672692,-0.0196620021015406,-0.0341688543558121,1993,8,1993,4,SEAS,0,0,1970.87561035156,-0.0103030204772949,36,27.83,1.9336900000000001,3.7391570161000005,20,0,0,774.5088999999999,50,2500,3884350.6714786342,21554.582686999995,7230370530.46241,580.0237935977405,336427.60113951424,0.29083207125816424,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,44.1539993286133,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2010,36.1,3.6,37.9,3.9,NA,NA,NA,NA,4471,KHM,2480387876,14364931,8693197236,605.1680468,2513.057945,6212809216,0.042437057942152,0.038803942501545,0.0233204662799835,0.0579205304384232,0.042437057942152,0.0656558349728584,0.050172358751297,1993,8,1993,4,SEAS,0,0,2067.86450195312,0.0465140342712402,36,28.6,1.48743,2.2124480049,20,0,0,817.96,51,2601,4276063.598437825,23393.656000000003,3290861535.928407,605.1680468218051,366228.36489411845,0.2853251581280469,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,40.5740013122559,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2011,36,3.7,37.7,3.9,NA,NA,NA,NA,4472,KHM,2556801555,14605862,9307768895,637.2625522,2646.335556,6750967296,0.05167555809021,0.0303421355783939,0.0137090692296624,0.0683086216449738,0.05167555809021,0.0830726325511932,0.0664395689964294,1993,8,1993,4,SEAS,0,0,2219.22338867188,0.0565710067749023,NA,NA,NA,NA,20,0,0,NA,52,2704,4924952.448828302,NA,NA,637.2625521862386,406103.5604189185,0.274695427426596,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,36.9850006103516,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cambodia,2012,35.9,3.7,37.6,3.9,NA,NA,NA,NA,4473,KHM,2666878774,14864646,9988478193,671.9620631,2790.430873,7321599488,0.0530201457440853,0.0421517044305801,0.0245890188962221,0.0705828294157982,0.0530201457440853,0.0811430141329765,0.0635803267359734,1993,8,1993,4,SEAS,0,0,NA,NA,NA,NA,NA,NA,20,0,0,NA,53,2809,NA,NA,NA,671.9620630723396,451533.01420843485,0.2669955044672339,0.329671517443927,Cambodia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,33.2459983825684,58.01393723487855,1,0,0,0,1,1997,1,1,0,0,0,1
Cameroon,1996,44.2,2.7,46.5,2.8,NA,NA,NA,NA,1660,CMR,2065329150,14316949,11514306267,804.2430176,2128.677452,9448977408,0.0213604029268026,0.0715761780738831,0.0441463738679886,0.048790205270052,0.0213604029268026,0.0438781455159187,0.0164483413100243,1990,26,1960,34,SSAF,9.52393054962158,0,1857.80090332031,0.0245380401611328,45,24.25,1.75483,3.0794283288999997,53,0,0,588.0625,37,1369,3451424.19637776,14260.515625,5403873214.403586,804.2430176289655,646806.8314049445,0.17937069781782972,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,67.0780029296875,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,1997,44.2,2.7,46.5,2.8,NA,NA,NA,NA,1661,CMR,2221261500,14709426,12101535664,822.7061793,2177.54591,9880273920,0.0226976405829191,0.0727856680750847,0.0457412376999855,0.0497420728206635,0.0226976405829191,0.0446337126195431,0.0175892785191536,1990,26,1960,34,SSAF,9.52393054962158,0,1825.13342285156,0.0279560089111328,45,24.4,1.7978599999999998,3.232300579599999,53,0,0,595.3599999999999,38,1444,3331112.011209851,14526.783999999998,5811223920.039655,822.706179289389,676845.4574409442,0.18355203518573873,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,66.9520034790039,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,1998,44.1,2.6,46.5,2.7,NA,NA,NA,NA,1662,CMR,2371863092,15107909,12711362656,841.3714073,2226.949199,10339500032,0.0224340632557869,0.0656004846096039,0.0388706140220165,0.049163930118084,0.0224340632557869,0.0454312786459923,0.0187014099210501,1990,26,1960,34,SSAF,9.52393054962158,0,1801.34509277344,0.0245356559753418,45,24.84,1.783,3.179089,53,0,0,617.0255999999999,39,1521,3244844.143258953,15326.915904,5668315687,841.3714072543063,707905.8449450918,0.1865939282977216,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,66.5429992675781,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,1999,44.2,2.6,46.6,2.7,NA,NA,NA,NA,1663,CMR,2533149832,15513653,13269875877,855.3675834,2263.9944,10736726016,0.0164981111884117,0.0657877624034882,0.0392856672406197,0.0430002026259899,0.0164981111884117,0.0376986861228943,0.0111965937539935,1990,26,1960,34,SSAF,9.52393054962158,0,1795.77172851562,0.0168581008911133,45,24.22,1.7973599999999998,3.2305029695999994,53,0,0,586.6084,40,1600,3224796.1009359774,14207.655447999998,5806376817.440255,855.3675834440799,731653.7028069649,0.19089476461423271,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,66.4459991455078,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,2000,44.2,2.5,46.6,2.6,NA,NA,NA,NA,1664,CMR,2647141631,15927713,13827210177,868.1227604,2297.754914,11180068864,0.0148018347099423,0.0440169051289558,0.0176768340170383,0.0411419086158276,0.0148018347099423,0.0404624231159687,0.0141223520040512,1990,26,1960,34,SSAF,9.52393054962158,0,1795.40942382812,0.0180363655090332,45,23.92,1.52759,2.3335312081,53,0,0,572.1664000000001,41,1681,3223494.9991708216,13686.220288000002,3564678938.1814785,868.1227604364794,753637.1271878531,0.19144437649492163,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,66.5220031738281,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,2001,44.3,2.4,46.7,2.5,NA,NA,NA,NA,1665,CMR,2766263063,16350440,14451407928,883.8543751,2339.39349,11685144576,0.0179591812193394,0.0440169051289558,0.0178226456046104,0.0441534407436848,0.0179591812193394,0.0441857129335403,0.0179914534091949,1990,26,1960,34,SSAF,9.52393054962158,0,1746.25964355469,0.021359920501709,45,24.07,1.71379,2.9370761640999996,53,0,0,579.3649,42,1764,3049422.742707753,13945.313143000001,5033531759.272939,883.8543750504574,781198.5562958346,0.19141823943951436,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,65.8860015869141,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,2002,44.4,2.4,46.7,2.6,NA,NA,NA,NA,1666,CMR,2869337529,16782044,15030771313,895.6460437,2370.603781,12161433600,0.013252979144454,0.0365838408470154,0.0105291455984116,0.039307676255703,0.013252979144454,0.0399514250457287,0.0138967270031571,1990,26,1960,34,SSAF,9.52393054962158,0,1756.74230957031,0.0166025161743164,45,24.28,1.8024200000000001,3.2487178564000003,53,0,0,589.5184,43,1849,3086143.542234427,14313.506752000001,5855554038.732489,895.6460436523704,802181.8355101438,0.19089755736742078,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,64.9309997558594,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,2003,44.4,2.5,46.8,2.7,NA,NA,NA,NA,1667,CMR,2974614224,17223277,15636660700,907.8795342,2402.983491,12662046720,0.0135664036497474,0.0360331796109676,0.0100809037685394,0.0395186804234982,0.0135664036497474,0.0403393059968948,0.0143870301544666,1990,26,1960,34,SSAF,9.52393054962158,0,1765.69775390625,0.0169048309326172,45,24.63,1.3691099999999998,1.8744621920999995,53,0,0,606.6369,44,1936,3117688.558149576,14941.466846999998,2566344931.8260303,907.8795341908511,824245.2486025968,0.19023334208434925,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,63.7960014343262,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
Cameroon,2004,44.4,2.5,46.9,2.7,NA,NA,NA,NA,1668,CMR,3078810382,17674960,16215507058,917.4282181,2428.257031,13136696320,0.010462642647326,0.0344289243221283,0.00854175910353661,0.0363498069345951,0.010462642647326,0.0368004888296127,0.0109133217483759,1990,26,1960,34,SSAF,9.52393054962158,0,1729.62744140625,0.0138497352600098,45,24.74,1.7859500000000001,3.1896174025000006,53,0,0,612.0676,45,2025,2991611.086065531,15142.552423999998,5696497199.994876,917.4282181119505,841674.5353880686,0.18986827676665552,0.18859871514487453,Cameroon,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,62.5859985351563,60.947945064968536,1,0,0,0,1,1996,1,1,0,0,0,1
